#############################################################################

# Project CNPq: Increasing PHC with team sizing

# Author: João Flávio de Freitas Almeida <joao.flavio@dep.ufmg.br>

# LEPOINT: Laboratório de Estudos em Planejamento de Operações Integradas

# Departmento de Engenharia de Produção

# Universidade Federal de Minas Gerais - Escola de Engenharia

#############################################################################

# Health Care Facility Location Problem: Considering fixed facilities, 

# choose intermediate facilities accorting a criteria that improve service

# quality. Consider health care teams. 

#############################################################################

# glpsol -m aps.mod -d LS.dat --cuts

data;

# SET EL[1]; # CNES

# SET CL[1]; # CLUSTER CANDIDATOS

# POIS ... set L{k in K} := EL[k] union CL[k]; 



# Distance matrix between same-level facilities (for team transfer)

# {EL[1], L[1]} default 0; # Distance between L1 facilities (min)

param DL1 :=

# EL[1] x L[1]: 15 x 40 = 600 pairs

313760105000013	313760105000010	918

313760105000013	313760105000013	0

313760105000013	313760105000048	4454

313760105000013	313760105000050	6235

313760105000013	313760105000058	6026

313760105000013	313760105000076	1378

313760105000013	313760105000102	2682

313760105000013	313760105000122	4232

313760105000013	313760105000125	3242

313760105000013	313760105000132	4014

313760105000013	313760105000135	5862

313760105000013	313760105000139	7251

313760105000013	313760105000145	2387

313760105000013	313760105000146	5539

313760105000013	313760105000152	9857

313760105000013	313760105000168	3501

313760105000013	313760105000172	7217

313760105000013	313760105000186	7063

313760105000013	313760105000201	1978

313760105000013	313760105000226	6097

313760105000013	313760105000229	6318

313760105000013	313760105000230	6181

313760105000013	313760105000231	6521

313760105000013	313760105000235	4116

313760105000013	313760105000239	2087

313760105000013	313760105000257	1687

313760105000013	313760105000259	3884

313760105000013	313760105000264	6224

313760105000013	313760105000272	4794

313760105000013	313760105000273	5040

313760105000013	313760105000280	8121

313760105000013	313760114000002	4855

313760105000013	313760114000007	4523

313760105000013	313760114000008	4056

313760105000013	313760114000009	3263

313760105000013	313760114000010	6749

313760105000013	313760115000005	10945

313760105000013	313760115000006	13640

313760105000013	313760115000007	12106

313760105000013	313760115000015	8598

313760105000076	313760105000010	789

313760105000076	313760105000013	1378

313760105000076	313760105000048	4956

313760105000076	313760105000050	6443

313760105000076	313760105000058	5750

313760105000076	313760105000076	0

313760105000076	313760105000102	3605

313760105000076	313760105000122	3434

313760105000076	313760105000125	2569

313760105000076	313760105000132	2818

313760105000076	313760105000135	4578

313760105000076	313760105000139	5903

313760105000076	313760105000145	3527

313760105000076	313760105000146	5016

313760105000076	313760105000152	8481

313760105000076	313760105000168	2296

313760105000076	313760105000172	6419

313760105000076	313760105000186	5712

313760105000076	313760105000201	2856

313760105000076	313760105000226	4724

313760105000076	313760105000229	4941

313760105000076	313760105000230	6014

313760105000076	313760105000231	6303

313760105000076	313760105000235	3466

313760105000076	313760105000239	723

313760105000076	313760105000257	536

313760105000076	313760105000259	2535

313760105000076	313760105000264	5082

313760105000076	313760105000272	5367

313760105000076	313760105000273	5594

313760105000076	313760105000280	6815

313760105000076	313760114000002	6231

313760105000076	313760114000007	5815

313760105000076	313760114000008	5371

313760105000076	313760114000009	4519

313760105000076	313760114000010	7891

313760105000076	313760115000005	9801

313760105000076	313760115000006	12303

313760105000076	313760115000007	10728

313760105000076	313760115000015	7354

313760105000102	313760105000010	3536

313760105000102	313760105000013	2682

313760105000102	313760105000048	6623

313760105000102	313760105000050	4116

313760105000102	313760105000058	4764

313760105000102	313760105000076	3605

313760105000102	313760105000102	0

313760105000102	313760105000122	4397

313760105000102	313760105000125	3531

313760105000102	313760105000132	5108

313760105000102	313760105000135	6978

313760105000102	313760105000139	8588

313760105000102	313760105000145	3906

313760105000102	313760105000146	8218

313760105000102	313760105000152	11582

313760105000102	313760105000168	4728

313760105000102	313760105000172	6872

313760105000102	313760105000186	8432

313760105000102	313760105000201	749

313760105000102	313760105000226	7714

313760105000102	313760105000229	7989

313760105000102	313760105000230	4695

313760105000102	313760105000231	5086

313760105000102	313760105000235	4023

313760105000102	313760105000239	4272

313760105000102	313760105000257	4099

313760105000102	313760105000259	5497

313760105000102	313760105000264	8686

313760105000102	313760105000272	2300

313760105000102	313760105000273	2550

313760105000102	313760105000280	10293

313760105000102	313760114000002	4268

313760105000102	313760114000007	4899

313760105000102	313760114000008	4382

313760105000102	313760114000009	4114

313760105000102	313760114000010	7487

313760105000102	313760115000005	11273

313760105000102	313760115000006	14721

313760105000102	313760115000007	13776

313760105000102	313760115000015	9376

313760105000122	313760105000010	4168

313760105000122	313760105000013	4232

313760105000122	313760105000048	8388

313760105000122	313760105000050	4475

313760105000122	313760105000058	2852

313760105000122	313760105000076	3434

313760105000122	313760105000102	4397

313760105000122	313760105000122	0

313760105000122	313760105000125	1006

313760105000122	313760105000132	1598

313760105000122	313760105000135	2899

313760105000122	313760105000139	4551

313760105000122	313760105000145	6615

313760105000122	313760105000146	7918

313760105000122	313760105000152	7768

313760105000122	313760105000168	1736

313760105000122	313760105000172	3003

313760105000122	313760105000186	4439

313760105000122	313760105000201	3974

313760105000122	313760105000226	4112

313760105000122	313760105000229	4420

313760105000122	313760105000230	3291

313760105000122	313760105000231	3437

313760105000122	313760105000235	479

313760105000122	313760105000239	3359

313760105000122	313760105000257	3781

313760105000122	313760105000259	2604

313760105000122	313760105000264	6687

313760105000122	313760105000272	4586

313760105000122	313760105000273	4696

313760105000122	313760105000280	7299

313760105000122	313760114000002	8442

313760105000122	313760114000007	8574

313760105000122	313760114000008	8068

313760105000122	313760114000009	7407

313760105000122	313760114000010	10945

313760105000122	313760115000005	6939

313760105000122	313760115000006	10373

313760105000122	313760115000007	9822

313760105000122	313760115000015	4994

313760105000125	313760105000010	3253

313760105000125	313760105000013	3242

313760105000125	313760105000048	7484

313760105000125	313760105000050	4454

313760105000125	313760105000058	3277
