#############################################################################
# Project CNPq: Increasing PHC with team sizing
# Author: João Flávio de Freitas Almeida <joao.flavio@dep.ufmg.br>
# LEPOINT: Laboratório de Estudos em Planejamento de Operações Integradas
# Departamento de Engenharia de Produção
# Universidade Federal de Minas Gerais - Escola de Engenharia
#############################################################################
# Health Care Facility Location Problem: Considering fixed facilities,
# choose intermediate facilities according a criteria that improve service
# quality. Consider health care teams.
#############################################################################
# glpsol -m aps.mod -d LS.dat --cuts

#############################################################################
# DADOS REFERENTES AO MUNICIPIO DE: 
# Divinopolis 
#############################################################################
data;
# Distance matrix between same-level facilities (for team transfer) 
# {EL[1], L[1]} default 0; # Distance between L1 facilities (min)  
param DL1 := 
3122302159694 3122302159694 0 
3122302159694 3122302159538 2582 
3122302159694 3122302159600 1800 
3122302159694 3122302159511 863 
3122302159694 3122300273600 2873 
3122302159694 3122302159503 1686 
3122302159694 3122302159597 1979 
3122302159694 3122302159406 3517 
3122302159694 3122302159678 2281 
3122302159694 3122302159422 4863 
3122302159694 3122302159414 5003 
3122302159694 3122304445651 5424 
3122302159694 3122306026028 5385 
3122302159694 3122304194500 3313 
3122302159694 3122302159430 20397 
3122302159694 3122302159392 10379 
3122302159694 3122302206315 2191 
3122302159694 3122307269161 3264 
3122302159694 3122306703518 2239 
3122302159694 3122302159473 3210 
3122302159694 3122302159554 3809 
3122302159694 3122306072046 3467 
3122302159694 3122302159546 3264 
3122302159694 3122307676875 3208 
3122302159694 3122306942822 3036 
3122302159694 3122302206323 3252 
3122302159694 3122303747719 5960 
3122302159694 3122306017940 4265 
3122302159694 3122306942806 4042 
3122302159694 3122304384881 4806 
3122302159694 3122304207866 7104 
3122302159694 3122302701804 4736 
3122302159694 3122302159457 2873 
3122302159694 3122302159856 3582 
3122302159694 3122302159449 6688 
3122302159694 3122307488882 4145 
3122302159694 3122304239571 5656 
3122302159694 3122306223354 5960 
3122302159694 3122302159589 3498 
3122302159694 3122306942849 5047 
3122302159694 3122302159562 10322 
3122302159694 3122302159287 16013 
3122302159694 CLU_2725 16486 
3122302159694 CLU_3545 4243 
3122302159694 CLU_3551 4963 
3122302159694 CLU_3565 11433 
3122302159694 CLU_3570 6250 
3122302159694 CLU_3580 6420 
3122302159694 CLU_3581 4054 
3122302159694 CLU_3588 5466 
3122302159694 CLU_3593 4265 
3122302159694 CLU_3594 5960 
3122302159694 CLU_3602 10322 
3122302159694 CLU_3603 5745 
3122302159694 CLU_3604 8879 
3122302159694 CLU_3605 16013 
3122302159694 CLU_4824 10379 
3122302159694 CLU_2550 11761 
3122302159538 3122302159694 2582 
3122302159538 3122302159538 0 
3122302159538 3122302159600 789 
3122302159538 3122302159511 1719 
3122302159538 3122300273600 4265 
3122302159538 3122302159503 2950 
3122302159538 3122302159597 4539 
3122302159538 3122302159406 6059 
3122302159538 3122302159678 1900 
3122302159538 3122302159422 4786 
3122302159538 3122302159414 4714 
3122302159538 3122304445651 3992 
3122302159538 3122306026028 2864 
3122302159538 3122304194500 1880 
3122302159538 3122302159430 19420 
3122302159538 3122302159392 11767 
3122302159538 3122302206315 3770 
3122302159538 3122307269161 2946 
3122302159538 3122306703518 3939 
3122302159538 3122302159473 5129 
3122302159538 3122302159554 2103 
3122302159538 3122306072046 902 
3122302159538 3122302159546 2946 
3122302159538 3122307676875 3391 
3122302159538 3122306942822 3932 
3122302159538 3122302206323 5831 
3122302159538 3122303747719 3460 
3122302159538 3122306017940 6679 
3122302159538 3122306942806 6207 
3122302159538 3122304384881 4139 
3122302159538 3122304207866 9539 
3122302159538 3122302701804 3688 
3122302159538 3122302159457 4265 
3122302159538 3122302159856 6105 
3122302159538 3122302159449 9264 
3122302159538 3122307488882 5555 
3122302159538 3122304239571 3519 
3122302159538 3122306223354 3460 
3122302159538 3122302159589 1866 
3122302159538 3122306942849 2709 
