#############################################################################
# Project CNPq: Increasing PHC with team sizing
# Author: João Flávio de Freitas Almeida <joao.flavio@dep.ufmg.br>
# LEPOINT: Laboratório de Estudos em Planejamento de Operações Integradas
# Departamento de Engenharia de Produção
# Universidade Federal de Minas Gerais - Escola de Engenharia
#############################################################################
# Health Care Facility Location Problem: Considering fixed facilities,
# choose intermediate facilities according a criteria that improve service
# quality. Consider health care teams.
#############################################################################
# glpsol -m aps.mod -d LS.dat --cuts

#############################################################################
# DADOS REFERENTES AO MUNICIPIO DE: 
# Montes Claros 
#############################################################################
data;
# Distance matrix between same-level facilities (for team transfer) 
# {EL[1], L[1]} default 0; # Distance between L1 facilities (min)  
param DL1 := 
3143309772235 3143309772235 0 
3143309772235 3143309772251 975 
3143309772235 3143309812059 906 
3143309772235 3143309690964 1139 
3143309772235 3143305305063 1745 
3143309772235 3143307781067 2748 
3143309772235 3143309132481 2821 
3143309772235 3143307831331 2938 
3143309772235 3143300659134 3173 
3143309772235 3143303180158 2415 
3143309772235 3143307821506 2142 
3143309772235 3143302150107 3874 
3143309772235 3143309775978 2142 
3143309772235 3143302219107 4647 
3143309772235 3143302219352 1398 
3143309772235 3143302219115 1175 
3143309772235 3143303180182 2623 
3143309772235 3143302150042 2911 
3143309772235 3143302219085 3585 
3143309772235 3143309812032 3626 
3143309772235 3143302149915 4777 
3143309772235 3143307299079 4538 
3143309772235 3143302150018 5579 
3143309772235 3143302218984 4580 
3143309772235 3143306065295 5305 
3143309772235 3143302219069 4674 
3143309772235 3143306629296 5565 
3143309772235 3143302149923 5460 
3143309772235 3143306065341 6444 
3143309772235 3143306329705 5827 
3143309772235 3143306297943 13029 
3143309772235 3143307780621 2915 
3143309772235 3143302219301 2883 
3143309772235 3143303180166 2142 
3143309772235 3143305302803 2292 
3143309772235 3143302149893 3638 
3143309772235 3143302150026 4436 
3143309772235 3143300550108 6170 
3143309772235 3143303413578 31542 
3143309772235 3143306329632 5370 
3143309772235 3143305212588 12048 
3143309772235 3143309812083 2334 
3143309772235 3143306023282 1120 
3143309772235 3143302218968 3363 
3143309772235 3143309772227 2821 
3143309772235 3143302203480 1874 
3143309772235 3143302219336 4176 
3143309772235 3143302150085 4538 
3143309772235 3143300211826 5570 
3143309772235 3143302149931 2972 
3143309772235 3143302219093 3678 
3143309772235 3143309352511 4180 
3143309772235 3143309251553 2611 
3143309772235 3143305998220 3239 
3143309772235 3143309854304 4213 
3143309772235 3143309690905 4330 
3143309772235 3143307608756 6608 
3143309772235 3143306409911 6170 
3143309772235 3143307780907 4296 
3143309772235 3143309936424 5028 
3143309772235 3143309812075 2094 
3143309772235 3143306301304 2334 
3143309772235 3143303688100 2919 
3143309772235 3143303180115 975 
3143309772235 3143305302854 2290 
3143309772235 3143302219212 2260 
3143309772235 3143302149958 1694 
3143309772235 3143307282923 1057 
3143309772235 3143307951345 4769 
3143309772235 3143302219077 3515 
3143309772235 3143302219344 4674 
3143309772235 3143307607660 3874 
3143309772235 3143302150069 4808 
3143309772235 3143307809131 6174 
3143309772235 3143300186252 5694 
3143309772235 3143304701852 1744 
3143309772235 3143307836619 3626 
3143309772235 3143305212545 5230 
3143309772235 3143302150077 6608 
3143309772235 3143302150034 5166 
3143309772235 3143302219409 66730 
3143309772235 3143305212529 15178 
3143309772235 3143302219379 48525 
3143309772235 CLU_6416 15178 
3143309772251 3143309772235 975 
3143309772251 3143309772251 0 
3143309772251 3143309812059 1831 
3143309772251 3143309690964 2112 
3143309772251 3143305305063 769 
3143309772251 3143307781067 1902 
3143309772251 3143309132481 2077 
3143309772251 3143307831331 2239 
3143309772251 3143300659134 3314 
3143309772251 3143303180158 3109 
3143309772251 3143307821506 3004 
3143309772251 3143302150107 4771 
3143309772251 3143309775978 3004 
3143309772251 3143302219107 5603 
3143309772251 3143302219352 2293 
3143309772251 3143302219115 1398 
3143309772251 3143303180182 1840 
3143309772251 3143302150042 1962 
3143309772251 3143302219085 2638 
3143309772251 3143309812032 3160 
3143309772251 3143302149915 4122 
3143309772251 3143307299079 3704 
3143309772251 3143302150018 4604 
3143309772251 3143302218984 3624 
3143309772251 3143306065295 4524 
3143309772251 3143302219069 5319 
3143309772251 3143306629296 4591 
3143309772251 3143302149923 4536 
3143309772251 3143306065341 5512 
3143309772251 3143306329705 5052 
3143309772251 3143306297943 12549 
3143309772251 3143307780621 3583 
3143309772251 3143302219301 3654 
3143309772251 3143303180166 3004 
3143309772251 3143305302803 1595 
3143309772251 3143302149893 2676 
3143309772251 3143302150026 4221 
3143309772251 3143300550108 5246 
3143309772251 3143303413578 31048 
3143309772251 3143306329632 6291 
3143309772251 3143305212588 11459 
3143309772251 3143309812083 1993 
3143309772251 3143306023282 989 
3143309772251 3143302218968 4248 
3143309772251 3143309772227 2077 
3143309772251 3143302203480 2403 
3143309772251 3143302219336 4023 
3143309772251 3143302150085 3704 
3143309772251 3143300211826 6241 
3143309772251 3143302149931 3519 
3143309772251 3143302219093 4158 
3143309772251 3143309352511 3362 
3143309772251 3143309251553 2426 
3143309772251 3143305998220 2848 
3143309772251 3143309854304 3631 
3143309772251 3143309690905 3949 
3143309772251 3143307608756 5639 
3143309772251 3143306409911 5246 
3143309772251 3143307780907 5069 
3143309772251 3143309936424 4703 
3143309772251 3143309812075 2238 
3143309772251 3143306301304 1993 
3143309772251 3143303688100 3150 
3143309772251 3143303180115 0 
3143309772251 3143305302854 1338 
3143309772251 3143302219212 1317 
3143309772251 3143302149958 2609 
3143309772251 3143307282923 1555 
3143309772251 3143307951345 4288 
3143309772251 3143302219077 3259 
3143309772251 3143302219344 5319 
3143309772251 3143307607660 4771 
3143309772251 3143302150069 3834 
3143309772251 3143307809131 5548 
3143309772251 3143300186252 6439 
3143309772251 3143304701852 1757 
3143309772251 3143307836619 3160 
3143309772251 3143305212545 5404 
3143309772251 3143302150077 5639 
3143309772251 3143302150034 4254 
3143309772251 3143302219409 67702 
3143309772251 3143305212529 16135 
3143309772251 3143302219379 49499 
3143309772251 CLU_6416 16135 
3143309812059 3143309772235 906 
3143309812059 3143309772251 1831 
3143309812059 3143309812059 0 
3143309812059 3143309690964 615 
3143309812059 3143305305063 2584 
3143309812059 3143307781067 3392 
3143309812059 3143309132481 3364 
3143309812059 3143307831331 3435 
3143309812059 3143300659134 2886 
3143309812059 3143303180158 1643 
3143309812059 3143307821506 1246 
3143309812059 3143302150107 2968 
3143309812059 3143309775978 1246 
3143309812059 3143302219107 3988 
3143309812059 3143302219352 1185 
3143309812059 3143302219115 1861 
3143309812059 3143303180182 3529 
3143309812059 3143302150042 3792 
3143309812059 3143302219085 4468 
3143309812059 3143309812032 3870 
3143309812059 3143302149915 5157 
3143309812059 3143307299079 5444 
3143309812059 3143302150018 6417 
3143309812059 3143302218984 5333 
3143309812059 3143306065295 5807 
3143309812059 3143302219069 4600 
3143309812059 3143306629296 6364 
3143309812059 3143302149923 6147 
3143309812059 3143306065341 7136 
3143309812059 3143306329705 6315 
3143309812059 3143306297943 13133 
3143309812059 3143307780621 2143 
3143309812059 3143302219301 2031 
3143309812059 3143303180166 1246 
3143309812059 3143305302803 3191 
3143309812059 3143302149893 4411 
3143309812059 3143302150026 5124 
3143309812059 3143300550108 6850 
3143309812059 3143303413578 31625 
3143309812059 3143306329632 4808 
3143309812059 3143305212588 12879 
3143309812059 3143309812083 2583 
3143309812059 3143306023282 1963 
3143309812059 3143302218968 2457 
3143309812059 3143309772227 3364 
3143309812059 3143302203480 2162 
3143309812059 3143302219336 4835 
3143309812059 3143302150085 5444 
3143309812059 3143300211826 5435 
3143309812059 3143302149931 3110 
3143309812059 3143302219093 3044 
3143309812059 3143309352511 4747 
3143309812059 3143309251553 3344 
3143309812059 3143305998220 4040 
3143309812059 3143309854304 5070 
3143309812059 3143309690905 5105 
3143309812059 3143307608756 7385 
3143309812059 3143306409911 6850 
3143309812059 3143307780907 4048 
3143309812059 3143309936424 5766 
3143309812059 3143309812075 1944 
3143309812059 3143306301304 2583 
3143309812059 3143303688100 2568 
3143309812059 3143303180115 1831 
3143309812059 3143305302854 3167 
3143309812059 3143302219212 3025 
3143309812059 3143302149958 1347 
3143309812059 3143307282923 1581 
3143309812059 3143307951345 4977 
3143309812059 3143302219077 4248 
3143309812059 3143302219344 4600 
3143309812059 3143307607660 2968 
3143309812059 3143302150069 5613 
3143309812059 3143307809131 6493 
3143309812059 3143300186252 5451 
3143309812059 3143304701852 1802 
3143309812059 3143307836619 3870 
3143309812059 3143305212545 5628 
3143309812059 3143302150077 7385 
3143309812059 3143302150034 6066 
3143309812059 3143302219409 65965 
3143309812059 3143305212529 14305 
3143309812059 3143302219379 47693 
3143309812059 CLU_6416 14305 
3143309690964 3143309772235 1139 
3143309690964 3143309772251 2112 
3143309690964 3143309812059 615 
3143309690964 3143309690964 0 
3143309690964 3143305305063 2882 
3143309690964 3143307781067 3846 
3143309690964 3143309132481 3866 
3143309690964 3143307831331 3956 
3143309690964 3143300659134 3483 
3143309690964 3143303180158 2053 
3143309690964 3143307821506 1453 
3143309690964 3143302150107 2967 
3143309690964 3143309775978 1453 
3143309690964 3143302219107 3518 
3143309690964 3143302219352 599 
3143309690964 3143302219115 1689 
3143309690964 3143303180182 3613 
3143309690964 3143302150042 4016 
3143309690964 3143302219085 4683 
3143309690964 3143309812032 4461 
3143309690964 3143302149915 5723 
3143309690964 3143307299079 5522 
3143309690964 3143302150018 6709 
3143309690964 3143302218984 5717 
3143309690964 3143306065295 6335 
3143309690964 3143302219069 3988 
3143309690964 3143306629296 6704 
3143309690964 3143302149923 6582 
3143309690964 3143306065341 7568 
3143309690964 3143306329705 6850 
3143309690964 3143306297943 13748 
3143309690964 3143307780621 2528 
3143309690964 3143302219301 2305 
3143309690964 3143303180166 1453 
3143309690964 3143305302803 3240 
3143309690964 3143302149893 4777 
3143309690964 3143302150026 4825 
3143309690964 3143300550108 7290 
3143309690964 3143303413578 32241 
3143309690964 3143306329632 4281 
3143309690964 3143305212588 12707 
3143309690964 3143309812083 3165 
3143309690964 3143306023282 1941 
3143309690964 3143302218968 2500 
3143309690964 3143309772227 3866 
3143309690964 3143302203480 1699 
3143309690964 3143302219336 4515 
3143309690964 3143302150085 5522 
3143309690964 3143300211826 4820 
3143309690964 3143302149931 2550 
3143309690964 3143302219093 3514 
3143309690964 3143309352511 5245 
3143309690964 3143309251553 3123 
3143309690964 3143305998220 3876 
3143309690964 3143309854304 4974 
3143309690964 3143309690905 4893 
3143309690964 3143307608756 7748 
3143309690964 3143306409911 7290 
3143309690964 3143307780907 3435 
3143309690964 3143309936424 5506 
3143309690964 3143309812075 2559 
3143309690964 3143306301304 3165 
3143309690964 3143303688100 3157 
3143309690964 3143303180115 2112 
3143309690964 3143305302854 3402 
3143309690964 3143302219212 3396 
3143309690964 3143302149958 732 
3143309690964 3143307282923 1330 
3143309690964 3143307951345 5577 
3143309690964 3143302219077 4004 
3143309690964 3143302219344 3988 
3143309690964 3143307607660 2967 
3143309690964 3143302150069 5947 
3143309690964 3143307809131 7077 
3143309690964 3143300186252 4840 
3143309690964 3143304701852 2405 
3143309690964 3143307836619 4461 
3143309690964 3143305212545 5139 
3143309690964 3143302150077 7748 
3143309690964 3143302150034 6221 
3143309690964 3143302219409 65590 
3143309690964 3143305212529 14094 
3143309690964 3143302219379 47401 
3143309690964 CLU_6416 14094 
3143305305063 3143309772235 1745 
3143305305063 3143309772251 769 
3143305305063 3143309812059 2584 
3143305305063 3143309690964 2882 
3143305305063 3143305305063 0 
3143305305063 3143307781067 1348 
3143305305063 3143309132481 1653 
3143305305063 3143307831331 1854 
3143305305063 3143300659134 3597 
3143305305063 3143303180158 3738 
3143305305063 3143307821506 3718 
3143305305063 3143302150107 5492 
3143305305063 3143309775978 3718 
3143305305063 3143302219107 6364 
3143305305063 3143302219352 3038 
3143305305063 3143302219115 1948 
3143305305063 3143303180182 1419 
3143305305063 3143302150042 1251 
3143305305063 3143302219085 1920 
3143305305063 3143309812032 2955 
3143305305063 3143302149915 3690 
3143305305063 3143307299079 3118 
3143305305063 3143302150018 3837 
3143305305063 3143302218984 2874 
3143305305063 3143306065295 3957 
3143305305063 3143302219069 5904 
3143305305063 3143306629296 3823 
3143305305063 3143302149923 3817 
3143305305063 3143306065341 4783 
3143305305063 3143306329705 4483 
3143305305063 3143306297943 12196 
3143305305063 3143307780621 4187 
3143305305063 3143302219301 4314 
3143305305063 3143303180166 3718 
3143305305063 3143305302803 1342 
3143305305063 3143302149893 1923 
3143305305063 3143302150026 4224 
3143305305063 3143300550108 4527 
3143305305063 3143303413578 30659 
3143305305063 3143306329632 7032 
3143305305063 3143305212588 11049 
3143305305063 3143309812083 2021 
3143305305063 3143306023282 1461 
3143305305063 3143302218968 4965 
3143305305063 3143309772227 1653 
