#############################################################################
# Project CNPq: Increasing PHC with team sizing
# Author: João Flávio de Freitas Almeida <joao.flavio@dep.ufmg.br>
# LEPOINT: Laboratório de Estudos em Planejamento de Operações Integradas
# Departamento de Engenharia de Produção
# Universidade Federal de Minas Gerais - Escola de Engenharia
#############################################################################
# Health Care Facility Location Problem: Considering fixed facilities,
# choose intermediate facilities according a criteria that improve service
# quality. Consider health care teams.
#############################################################################
# glpsol -m aps.mod -d LS.dat --cuts

#############################################################################
# DADOS REFERENTES AO MUNICIPIO DE: 
# Lagoa Santa 
#############################################################################
data;
# Distance matrix between same-level facilities (for team transfer) 
# {EL[1], L[1]} default 0; # Distance between L1 facilities (min)  
param DL1 := 
3137605402034 3137605402034 0 
3137605402034 3137602116553 1301.715354025235 
3137605402034 3137605324920 2462.3840277374716 
3137605402034 3137605324912 3665.1681122153377 
3137605402034 3137602116588 4084.7051187730885 
3137605402034 3137605402417 4599.1824730576045 
3137605402034 3137602117363 7127.3051021356205 
3137605402034 3137605324904 3665.1681122153377 
3137605402034 3137602116537 7127.3051021356205 
3137605402034 3137602116545 1126.3202830077 
3137605402034 3137605402425 3822.1768127579444 
3137605402034 3137602116561 2015.3801569775856 
3137605402034 3137604334663 4445.702227571128 
3137605402034 3137609342923 2845.8356148401017 
3137605402034 CL_cluster_5616 2845.8356148401017 
3137605402034 CL_cluster_5617 2104.7336413540083 
3137605402034 CL_cluster_5618 0.0 
3137605402034 CL_cluster_5619 2914.6160419735616 
3137605402034 CL_cluster_5620 3822.1768127579444 
3137605402034 CL_cluster_5621 3665.1681122153377 
3137605402034 CL_cluster_5622 7296.531211309838 
3137605402034 CL_cluster_5623 1126.3202830077 
3137605402034 CL_cluster_5624 5957.674055143727 
3137605402034 CL_cluster_5625 7919.971086453593 
3137605402034 CL_cluster_5626 1301.715354025235 
3137605402034 CL_cluster_5627 1075.4936466183942 
3137605402034 CL_cluster_5628 856.704015419042 
3137605402034 CL_cluster_5629 1658.6443085516005 
3137605402034 CL_cluster_5630 2462.3840277374716 
3137605402034 CL_cluster_5631 2994.943976946736 
3137605402034 CL_cluster_5632 3227.650962171024 
3137605402034 CL_cluster_5633 4084.7051187730885 
3137605402034 CL_cluster_5634 4589.433190780981 
3137605402034 CL_cluster_5635 7127.3051021356205 
3137605402034 CL_cluster_5636 6720.589507313547 
3137605402034 CL_cluster_5637 2523.0573120870276 
3137605402034 CL_cluster_5638 2384.162162844066 
