#############################################################################
# Project CNPq: Increasing PHC with team sizing
# Author: João Flávio de Freitas Almeida <joao.flavio@dep.ufmg.br>
# LEPOINT: Laboratório de Estudos em Planejamento de Operações Integradas
# Departamento de Engenharia de Produção
# Universidade Federal de Minas Gerais - Escola de Engenharia
#############################################################################
# Health Care Facility Location Problem: Considering fixed facilities,
# choose intermediate facilities according a criteria that improve service
# quality. Consider health care teams.
#############################################################################
# glpsol -m aps.mod -d LS.dat --cuts

#############################################################################
# DADOS REFERENTES AO MUNICIPIO DE: 
# Belo Horizonte 
#############################################################################
data;
# Distance matrix between same-level facilities (for team transfer) 
# {EL[1], L[1]} default 0; # Distance between L1 facilities (min)  
param DL1 := 
3106200024120 3106200024120 0 
3106200024120 3106200023388 2646 
3106200024120 3106200024155 4550 
3106200024120 3106200024139 3811 
3106200024120 3106200024104 928 
3106200024120 3106202695766 999 
3106200024120 3106200022772 2693 
3106200024120 3106200024147 2766 
3106200024120 3106207772106 2651 
3106200024120 3106200024163 4719 
3106200024120 3106200024090 4226 
3106200024120 3106203002446 2616 
3106200024120 3106200022950 3837 
3106200024120 3106200023000 4634 
3106200024120 3106200022993 1194 
3106200024120 3106200022853 2503 
3106200024120 3106200022861 4538 
3106200024120 3106200022926 3079 
3106200024120 3106200022969 3702 
3106200024120 3106200022888 2510 
3106200024120 3106200022845 4901 
3106200024120 3106200022896 4365 
3106200024120 3106200023183 5172 
3106200024120 3106200023175 6702 
3106200024120 3106200023191 6084 
3106200024120 3106200023167 5639 
3106200024120 3106202695731 4624 
3106200024120 3106200023205 5259 
3106200024120 3106200023108 7222 
3106200024120 3106200023086 6830 
3106200024120 3106202695464 7584 
3106200024120 3106200023868 8639 
3106200024120 3106202695448 9131 
3106200024120 3106200023906 9888 
3106200024120 3106200023884 10789 
3106200024120 3106202695774 6434 
3106200024120 3106200023825 6087 
3106200024120 3106200024015 4006 
3106200024120 3106203451658 5303 
3106200024120 3106200023841 9348 
3106200024120 3106200023914 7345 
3106200024120 3106200023965 11182 
3106200024120 3106200023957 4626 
3106200024120 3106200024171 7048 
3106200024120 3106200555142 11559 
3106200024120 3106202695499 10184 
